# meta: {"duration": 6.0, "fps": 24.0, "frame_count": 144, "led_count": 160, "motion": {"code": 0, "direction": "LEFT_ORIGIN"}, "palette": ["#ff6f61", "#ffd54f", "#00bcd4"], "ramp_space": "hsluv", "show_params": {"wave_amplitude": 0.45, "wave_direction": 1.0, "wave_frequency": 1.0, "wave_phase": 0.0, "wave_speed": 0.5}, "show_type": "sine", "software_version": "prism-tools/0.1.0", "sync": {"code": 0, "mode": "SYNC"}}
frame,led,r,g,b
110,80,255,128,89
110,81,255,129,89
110,82,255,130,88
110,83,255,132,87
110,84,255,133,87
110,85,255,135,86
110,86,255,137,85
110,87,255,139,84
110,88,255,141,84
110,89,255,144,83
110,90,255,146,82
110,91,255,148,81
110,92,255,151,81
110,93,255,153,80
110,94,255,156,79
110,95,255,159,79
110,96,255,162,79
110,97,255,164,78
110,98,255,167,78
110,99,255,170,78
110,100,255,173,78
110,101,255,176,78
110,102,255,179,78
110,103,255,182,78
110,104,255,186,79
110,105,255,189,79
110,106,255,192,79
110,107,255,195,80
110,108,255,198,80
110,109,255,201,80
110,110,255,205,80
110,111,255,208,80
110,112,255,211,80
110,113,255,213,31
110,114,245,215,0
110,115,234,216,0
110,116,224,217,0
110,117,213,218,0
110,118,201,219,0
110,119,188,220,0
110,120,175,221,0
110,121,160,223,0
110,122,142,224,0
110,123,121,225,0
110,124,89,227,0
110,125,20,229,0
110,126,0,226,82
110,127,0,224,110
110,128,0,221,127
110,129,0,219,140
110,130,0,217,149
110,131,0,215,157
110,132,0,213,163
110,133,0,212,168
110,134,0,210,172
110,135,0,208,176
110,136,0,207,179
110,137,0,205,182
110,138,0,204,185
110,139,0,203,187
110,140,0,202,189
110,141,0,201,191
110,142,0,200,193
110,143,0,199,194
110,144,0,198,195
110,145,0,197,197
110,146,0,197,198
110,147,0,196,199
110,148,0,196,199
110,149,0,195,200
110,150,0,195,200
110,151,0,195,201
110,152,0,195,201
110,153,0,195,201
110,154,0,195,200
110,155,0,195,200
110,156,0,195,200
110,157,0,196,199
110,158,0,196,198
110,159,0,197,198
111,0,0,199,193
111,1,0,200,192
111,2,0,201,190
111,3,0,202,188
111,4,0,204,186
111,5,0,205,183
111,6,0,206,181
111,7,0,208,178
111,8,0,209,174
111,9,0,211,170
111,10,0,212,165
111,11,0,214,160
111,12,0,216,153
111,13,0,218,144
111,14,0,220,133
111,15,0,223,118
111,16,0,225,96
111,17,0,228,53
111,18,70,228,0
111,19,108,226,0
111,20,133,224,0
111,21,153,223,0
111,22,169,222,0
111,23,183,221,0
111,24,195,220,0
111,25,207,219,0
111,26,219,218,0
111,27,230,217,0
111,28,240,215,0
111,29,251,214,0
111,30,255,212,79
111,31,255,209,80
111,32,255,206,80
111,33,255,203,80
111,34,255,200,80
111,35,255,196,80
111,36,255,193,79
111,37,255,190,79
111,38,255,187,79
111,39,255,184,78
111,40,255,181,78
111,41,255,178,78
111,42,255,175,78
111,43,255,172,78
111,44,255,169,78
111,45,255,166,78
111,46,255,163,78
111,47,255,160,79
111,48,255,157,79
111,49,255,155,80
111,50,255,152,80
111,51,255,149,81
111,52,255,147,82
111,53,255,145,82
111,54,255,142,83
111,55,255,140,84
111,56,255,138,85
111,57,255,136,86
111,58,255,134,86
111,59,255,133,87
111,60,255,131,88
111,61,255,130,88
111,62,255,128,89
111,63,255,127,89
111,64,255,126,90
111,65,255,125,90
111,66,255,125,90
111,67,255,124,91
111,68,255,124,91
111,69,255,124,91
111,70,255,124,91
111,71,255,124,91
111,72,255,124,91
111,73,255,125,90
111,74,255,125,90
111,75,255,126,90
111,76,255,127,89
111,77,255,128,89
111,78,255,129,88
111,79,255,131,88
111,80,255,132,87
111,81,255,134,86
111,82,255,136,86
111,83,255,138,85
111,84,255,140,84
111,85,255,142,83
111,86,255,144,83
111,87,255,147,82
111,88,255,149,81
111,89,255,152,80
111,90,255,154,80
111,91,255,157,79
111,92,255,160,79
111,93,255,162,78
111,94,255,165,78
111,95,255,168,78
111,96,255,171,78
111,97,255,174,78
111,98,255,177,78
111,99,255,180,78
111,100,255,183,78
111,101,255,186,79
111,102,255,190,79
111,103,255,193,79
111,104,255,196,80
111,105,255,199,80
111,106,255,202,80
111,107,255,206,80
111,108,255,209,80
111,109,255,212,79
111,110,252,214,0
111,111,242,215,0
111,112,231,216,0
111,113,220,218,0
111,114,209,219,0
111,115,197,220,0
111,116,185,221,0
111,117,170,222,0
111,118,155,223,0
111,119,136,224,0
111,120,111,226,0
111,121,76,227,0
111,122,0,228,42
111,123,0,225,92
111,124,0,223,115
111,125,0,221,131
111,126,0,219,143
111,127,0,216,152
111,128,0,215,159
111,129,0,213,164
111,130,0,211,169
111,131,0,209,174
111,132,0,208,177
111,133,0,206,180
111,134,0,205,183
111,135,0,204,186
111,136,0,203,188
111,137,0,201,190
111,138,0,200,192
111,139,0,200,193
111,140,0,199,195
111,141,0,198,196
111,142,0,197,197
111,143,0,197,198
111,144,0,196,199
111,145,0,196,199
111,146,0,195,200
111,147,0,195,200
111,148,0,195,201
111,149,0,195,201
111,150,0,195,201
111,151,0,195,200
111,152,0,195,200
111,153,0,196,200
111,154,0,196,199
111,155,0,196,198
111,156,0,197,197
111,157,0,198,196
111,158,0,199,195
111,159,0,199,193
112,0,0,203,188
112,1,0,204,185
112,2,0,205,183
112,3,0,207,180
112,4,0,208,176
112,5,0,210,173
112,6,0,211,168
112,7,0,213,164
112,8,0,215,157
112,9,0,217,150
112,10,0,219,141
112,11,0,221,129
112,12,0,223,113
112,13,0,226,86
112,14,0,229,17
112,15,84,227,0
112,16,116,225,0
112,17,140,224,0
112,18,158,223,0
112,19,174,222,0
112,20,187,221,0
112,21,200,219,0
112,22,211,218,0
112,23,222,217,0
112,24,233,216,0
112,25,244,215,0
112,26,255,213,0
112,27,255,211,79
112,28,255,208,80
112,29,255,205,80
112,30,255,202,80
112,31,255,199,80
112,32,255,195,80
112,33,255,192,79
112,34,255,189,79
112,35,255,186,79
112,36,255,183,78
112,37,255,180,78
112,38,255,177,78
112,39,255,174,78
112,40,255,171,78
112,41,255,168,78
112,42,255,165,78
112,43,255,162,79
112,44,255,159,79
112,45,255,157,79
112,46,255,154,80
112,47,255,151,81
112,48,255,149,81
112,49,255,146,82
112,50,255,144,83
112,51,255,142,83
112,52,255,140,84
112,53,255,137,85
112,54,255,136,86
112,55,255,134,86
112,56,255,132,87
112,57,255,131,88
112,58,255,129,88
112,59,255,128,89
112,60,255,127,89
112,61,255,126,90
112,62,255,125,90
112,63,255,124,91
112,64,255,124,91
112,65,255,124,91
112,66,255,124,91
112,67,255,124,91
112,68,255,124,91
112,69,255,124,91
112,70,255,125,90
112,71,255,125,90
112,72,255,126,90
112,73,255,127,89
112,74,255,128,89
112,75,255,130,88
112,76,255,131,88
112,77,255,133,87
112,78,255,135,86
112,79,255,137,85
112,80,255,138,85
112,81,255,141,84
112,82,255,143,83
112,83,255,145,82
112,84,255,147,82
112,85,255,150,81
112,86,255,152,80
112,87,255,155,80
112,88,255,158,79
112,89,255,160,79
112,90,255,163,78
112,91,255,166,78
112,92,255,169,78
112,93,255,172,78
112,94,255,175,78
112,95,255,178,78
112,96,255,181,78
112,97,255,184,78
112,98,255,188,79
112,99,255,191,79
112,100,255,194,79
112,101,255,197,80
112,102,255,200,80
112,103,255,203,80
112,104,255,207,80
112,105,255,210,80
112,106,255,213,79
112,107,249,214,0
112,108,239,215,0
112,109,228,217,0
112,110,217,218,0
112,111,205,219,0
112,112,193,220,0
112,113,180,221,0
112,114,166,222,0
112,115,150,223,0
112,116,129,225,0
112,117,102,226,0
112,118,59,228,0
112,119,0,227,64
112,120,0,225,101
112,121,0,222,121
112,122,0,220,135
112,123,0,218,146
112,124,0,216,154
112,125,0,214,161
112,126,0,212,166
112,127,0,210,171
112,128,0,209,175
112,129,0,207,178
112,130,0,206,181
112,131,0,205,184
112,132,0,203,186
112,133,0,202,188
112,134,0,201,190
112,135,0,200,192
112,136,0,199,194
112,137,0,198,195
112,138,0,198,196
112,139,0,197,197
112,140,0,196,198
112,141,0,196,199
112,142,0,196,200
112,143,0,195,200
112,144,0,195,200
112,145,0,195,201
112,146,0,195,201
112,147,0,195,201
112,148,0,195,200
112,149,0,195,200
112,150,0,196,199
112,151,0,196,199
112,152,0,197,198
112,153,0,197,197
112,154,0,198,196
112,155,0,199,194
112,156,0,200,193
112,157,0,201,191
112,158,0,202,189
112,159,0,203,188
113,0,0,207,179
113,1,0,209,175
113,2,0,210,172
113,3,0,212,167
113,4,0,214,162
113,5,0,216,155
113,6,0,217,147
113,7,0,220,138
113,8,0,222,124
113,9,0,224,106
113,10,0,227,74
113,11,44,228,0
113,12,96,227,0
113,13,125,225,0
113,14,146,224,0
113,15,163,222,0
113,16,178,221,0
113,17,191,220,0
113,18,203,219,0
113,19,214,218,0
113,20,225,217,0
113,21,236,216,0
113,22,247,214,0
113,23,255,213,68
113,24,255,210,80
113,25,255,207,80
113,26,255,204,80
113,27,255,201,80
113,28,255,198,80
113,29,255,194,80
113,30,255,191,79
113,31,255,188,79
113,32,255,185,78
113,33,255,182,78
113,34,255,179,78
113,35,255,176,78
113,36,255,173,78
113,37,255,170,78
113,38,255,167,78
113,39,255,164,78
113,40,255,161,79
113,41,255,158,79
113,42,255,156,80
113,43,255,153,80
113,44,255,150,81
113,45,255,148,81
113,46,255,145,82
113,47,255,143,83
113,48,255,141,84
113,49,255,139,84
113,50,255,137,85
113,51,255,135,86
113,52,255,133,87
113,53,255,132,87
113,54,255,130,88
113,55,255,129,89
113,56,255,128,89
113,57,255,126,90
113,58,255,125,90
113,59,255,125,90
113,60,255,124,91
113,61,255,124,91
113,62,255,124,91
113,63,255,124,91
113,64,255,124,91
113,65,255,124,91
113,66,255,124,91
113,67,255,125,90
113,68,255,126,90
113,69,255,127,90
113,70,255,128,89
113,71,255,129,89
113,72,255,130,88
113,73,255,132,87
113,74,255,133,87
113,75,255,135,86
113,76,255,137,85
113,77,255,139,84
113,78,255,141,84
113,79,255,143,83
113,80,255,146,82
113,81,255,148,81
113,82,255,151,81
113,83,255,153,80
113,84,255,156,80
113,85,255,159,79
113,86,255,161,79
113,87,255,164,78
113,88,255,167,78
113,89,255,170,78
113,90,255,173,78
113,91,255,176,78
113,92,255,179,78
113,93,255,182,78
113,94,255,185,78
113,95,255,188,79
113,96,255,192,79
113,97,255,195,80
113,98,255,198,80
113,99,255,201,80
113,100,255,204,80
113,101,255,208,80
113,102,255,211,80
113,103,255,213,44
113,104,246,215,0
113,105,235,216,0
113,106,224,217,0
113,107,213,218,0
113,108,202,219,0
113,109,189,220,0
113,110,176,221,0
113,111,160,223,0
113,112,143,224,0
113,113,122,225,0
113,114,92,227,0
113,115,30,229,0
113,116,0,227,79
113,117,0,224,109
113,118,0,221,126
113,119,0,219,139
113,120,0,217,149
113,121,0,215,156
113,122,0,213,162
113,123,0,212,168
113,124,0,210,172
113,125,0,208,176
113,126,0,207,179
113,127,0,206,182
113,128,0,204,185
113,129,0,203,187
113,130,0,202,189
113,131,0,201,191
113,132,0,200,193
113,133,0,199,194
113,134,0,198,195
113,135,0,197,197
113,136,0,197,198
113,137,0,196,199
113,138,0,196,199
113,139,0,195,200
113,140,0,195,200
113,141,0,195,201
113,142,0,195,201
113,143,0,195,201
113,144,0,195,200
113,145,0,195,200
113,146,0,195,200
113,147,0,196,199
113,148,0,196,198
113,149,0,197,198
113,150,0,197,197
113,151,0,198,195
113,152,0,199,194
113,153,0,200,192
113,154,0,201,191
113,155,0,202,189
113,156,0,203,187
113,157,0,204,184
113,158,0,206,182
113,159,0,207,179
114,0,0,212,166
114,1,0,214,160
114,2,0,216,153
114,3,0,218,145
114,4,0,220,134
114,5,0,223,119
114,6,0,225,98
114,7,0,228,57
114,8,66,228,0
114,9,106,226,0
114,10,132,225,0
114,11,152,223,0
114,12,168,222,0
114,13,182,221,0
114,14,195,220,0
114,15,207,219,0
114,16,218,218,0
114,17,229,217,0
114,18,240,215,0
114,19,250,214,0
114,20,255,213,79
114,21,255,209,80
114,22,255,206,80
114,23,255,203,80
114,24,255,200,80
114,25,255,197,80
114,26,255,193,79
114,27,255,190,79
114,28,255,187,79
114,29,255,184,78
114,30,255,181,78
114,31,255,178,78
114,32,255,175,78
114,33,255,172,78
114,34,255,169,78
114,35,255,166,78
114,36,255,163,78
114,37,255,160,79
114,38,255,157,79
114,39,255,155,80
114,40,255,152,80
114,41,255,150,81
114,42,255,147,82
114,43,255,145,82
114,44,255,143,83
114,45,255,140,84
114,46,255,138,85
114,47,255,136,85
114,48,255,134,86
114,49,255,133,87
114,50,255,131,88
114,51,255,130,88
114,52,255,128,89
114,53,255,127,89
114,54,255,126,90
114,55,255,125,90
114,56,255,125,90
114,57,255,124,91
114,58,255,124,91
114,59,255,124,91
114,60,255,124,91
114,61,255,124,91
114,62,255,124,91
114,63,255,125,90
114,64,255,125,90
114,65,255,126,90
114,66,255,127,89
114,67,255,128,89
114,68,255,129,88
114,69,255,131,88
114,70,255,132,87
114,71,255,134,86
114,72,255,136,86
114,73,255,138,85
114,74,255,140,84
114,75,255,142,83
114,76,255,144,83
114,77,255,147,82
114,78,255,149,81
114,79,255,151,81
114,80,255,154,80
114,81,255,157,79
114,82,255,159,79
114,83,255,162,78
114,84,255,165,78
114,85,255,168,78
114,86,255,171,78
114,87,255,174,78
114,88,255,177,78
114,89,255,180,78
114,90,255,183,78
114,91,255,186,79
114,92,255,190,79
114,93,255,193,79
114,94,255,196,80
114,95,255,199,80
114,96,255,202,80
114,97,255,205,80
114,98,255,209,80
114,99,255,212,79
114,100,253,213,0
114,101,242,215,0
114,102,231,216,0
114,103,221,217,0
114,104,209,219,0
114,105,198,220,0
114,106,185,221,0
114,107,171,222,0
114,108,156,223,0
114,109,137,224,0
114,110,113,226,0
114,111,79,227,0
114,112,0,228,36
114,113,0,226,90
114,114,0,223,114
114,115,0,221,131
114,116,0,219,142
114,117,0,217,151
114,118,0,215,158
114,119,0,213,164
114,120,0,211,169
114,121,0,210,173
114,122,0,208,177
114,123,0,207,180
114,124,0,205,183
114,125,0,204,185
114,126,0,203,188
114,127,0,201,190
114,128,0,200,192
114,129,0,200,193
114,130,0,199,195
114,131,0,198,196
114,132,0,197,197
114,133,0,197,198
114,134,0,196,199
114,135,0,196,199
114,136,0,195,200
114,137,0,195,200
114,138,0,195,201
114,139,0,195,201
114,140,0,195,201
114,141,0,195,200
114,142,0,195,200
114,143,0,196,200
114,144,0,196,199
114,145,0,196,198
114,146,0,197,197
114,147,0,198,196
114,148,0,199,195
114,149,0,199,194
114,150,0,200,192
114,151,0,201,190
114,152,0,202,188
114,153,0,204,186
114,154,0,205,184
114,155,0,206,181
114,156,0,208,178
114,157,0,209,174
114,158,0,211,170
114,159,0,212,166
115,0,0,219,141
115,1,0,221,130
115,2,0,223,114
115,3,0,226,88
115,4,0,229,28
115,5,82,227,0
115,6,115,226,0
115,7,138,224,0
115,8,157,223,0
115,9,172,222,0
115,10,186,221,0
115,11,199,220,0
115,12,210,219,0
115,13,221,217,0
115,14,232,216,0
115,15,243,215,0
115,16,254,213,0
115,17,255,212,79
115,18,255,208,80
115,19,255,205,80
115,20,255,202,80
115,21,255,199,80
115,22,255,196,80
115,23,255,192,79
115,24,255,189,79
115,25,255,186,79
115,26,255,183,78
115,27,255,180,78
115,28,255,177,78
115,29,255,174,78
115,30,255,171,78
115,31,255,168,78
115,32,255,165,78
115,33,255,162,78
115,34,255,159,79
115,35,255,157,79
115,36,255,154,80
115,37,255,151,81
115,38,255,149,81
115,39,255,146,82
115,40,255,144,83
115,41,255,142,83
115,42,255,140,84
115,43,255,138,85
115,44,255,136,86
115,45,255,134,86
115,46,255,132,87
115,47,255,131,88
115,48,255,129,88
115,49,255,128,89
115,50,255,127,89
115,51,255,126,90
115,52,255,125,90
115,53,255,125,90
115,54,255,124,91
115,55,255,124,91
115,56,255,124,91
115,57,255,124,91
115,58,255,124,91
115,59,255,124,91
115,60,255,125,90
115,61,255,125,90
115,62,255,126,90
115,63,255,127,89
115,64,255,128,89
115,65,255,130,88
115,66,255,131,88
115,67,255,133,87
115,68,255,135,86
115,69,255,136,85
115,70,255,138,85
115,71,255,140,84
115,72,255,143,83
115,73,255,145,82
115,74,255,147,82
115,75,255,150,81
115,76,255,152,80
115,77,255,155,80
115,78,255,158,79
115,79,255,160,79
115,80,255,163,78
115,81,255,166,78
115,82,255,169,78
115,83,255,172,78
115,84,255,175,78
115,85,255,178,78
115,86,255,181,78
115,87,255,184,78
115,88,255,187,79
115,89,255,190,79
115,90,255,194,79
115,91,255,197,80
115,92,255,200,80
115,93,255,203,80
115,94,255,206,80
115,95,255,210,80
115,96,255,213,79
115,97,250,214,0
115,98,239,215,0
115,99,228,217,0
115,100,218,218,0
115,101,206,219,0
115,102,194,220,0
115,103,181,221,0
115,104,167,222,0
115,105,151,223,0
115,106,131,225,0
115,107,104,226,0
115,108,63,228,0
115,109,0,228,61
115,110,0,225,100
115,111,0,222,120
115,112,0,220,135
115,113,0,218,146
115,114,0,216,154
115,115,0,214,160
115,116,0,212,166
115,117,0,211,171
115,118,0,209,175
115,119,0,208,178
115,120,0,206,181
115,121,0,205,184
115,122,0,204,186
115,123,0,202,188
115,124,0,201,190
115,125,0,200,192
115,126,0,199,194
115,127,0,198,195
115,128,0,198,196
115,129,0,197,197
115,130,0,196,198
115,131,0,196,199
115,132,0,196,200
115,133,0,195,200
115,134,0,195,200
115,135,0,195,201
115,136,0,195,201
115,137,0,195,201
115,138,0,195,200
115,139,0,195,200
115,140,0,196,199
115,141,0,196,199
115,142,0,197,198
115,143,0,197,197
115,144,0,198,196
115,145,0,199,194
115,146,0,200,193
115,147,0,201,191
115,148,0,202,190
115,149,0,203,188
115,150,0,204,185
115,151,0,205,183
115,152,0,207,180
115,153,0,208,177
115,154,0,210,173
115,155,0,211,169
115,156,0,213,164
115,157,0,215,158
115,158,0,217,150
115,159,0,219,141
116,0,0,227,77
116,1,38,229,0
116,2,94,227,0
116,3,124,225,0
116,4,144,224,0
116,5,162,222,0
116,6,177,221,0
116,7,190,220,0
116,8,202,219,0
116,9,214,218,0
116,10,225,217,0
116,11,236,216,0
116,12,246,214,0
116,13,255,213,54
116,14,255,211,80
116,15,255,207,80
116,16,255,204,80
116,17,255,201,80
116,18,255,198,80
116,19,255,195,80
116,20,255,192,79
116,21,255,188,79
116,22,255,185,78
116,23,255,182,78
116,24,255,179,78
116,25,255,176,78
116,26,255,173,78
116,27,255,170,78
116,28,255,167,78
116,29,255,164,78
116,30,255,161,79
116,31,255,158,79
116,32,255,156,80
116,33,255,153,80
116,34,255,150,81
116,35,255,148,81
116,36,255,146,82
116,37,255,143,83
116,38,255,141,84
116,39,255,139,84
116,40,255,137,85
116,41,255,135,86
116,42,255,133,87
116,43,255,132,87
116,44,255,130,88
116,45,255,129,89
116,46,255,128,89
116,47,255,127,90
116,48,255,126,90
116,49,255,125,90
116,50,255,124,91
116,51,255,124,91
116,52,255,124,91
116,53,255,124,91
116,54,255,124,91
116,55,255,124,91
116,56,255,124,91
116,57,255,125,90
116,58,255,126,90
116,59,255,127,90
116,60,255,128,89
116,61,255,129,89
116,62,255,130,88
116,63,255,132,87
116,64,255,133,87
116,65,255,135,86
116,66,255,137,85
116,67,255,139,84
116,68,255,141,84
116,69,255,143,83
116,70,255,146,82
116,71,255,148,81
116,72,255,150,81
116,73,255,153,80
116,74,255,156,80
116,75,255,158,79
116,76,255,161,79
116,77,255,164,78
116,78,255,167,78
116,79,255,170,78
116,80,255,173,78
116,81,255,176,78
116,82,255,179,78
116,83,255,182,78
116,84,255,185,78
116,85,255,188,79
116,86,255,192,79
116,87,255,195,80
116,88,255,198,80
116,89,255,201,80
116,90,255,204,80
116,91,255,207,80
116,92,255,211,80
116,93,255,213,54
116,94,246,214,0
116,95,236,216,0
116,96,225,217,0
116,97,214,218,0
116,98,202,219,0
116,99,190,220,0
116,100,177,221,0
116,101,162,222,0
116,102,144,224,0
116,103,124,225,0
116,104,94,227,0
116,105,38,229,0
116,106,0,227,77
116,107,0,224,107
116,108,0,222,125
116,109,0,219,139
116,110,0,217,148
116,111,0,215,156
116,112,0,214,162
116,113,0,212,167
116,114,0,210,172
116,115,0,208,176
116,116,0,207,179
116,117,0,206,182
116,118,0,204,185
116,119,0,203,187
116,120,0,202,189
116,121,0,201,191
116,122,0,200,192
116,123,0,199,194
116,124,0,198,195
116,125,0,197,197
116,126,0,197,198
116,127,0,196,199
116,128,0,196,199
116,129,0,195,200
116,130,0,195,200
116,131,0,195,201
116,132,0,195,201
116,133,0,195,201
116,134,0,195,201
116,135,0,195,200
116,136,0,195,200
116,137,0,196,199
116,138,0,196,199
116,139,0,197,198
116,140,0,197,197
116,141,0,198,195
116,142,0,199,194
116,143,0,200,192
116,144,0,201,191
116,145,0,202,189
116,146,0,203,187
116,147,0,204,185
116,148,0,206,182
116,149,0,207,179
116,150,0,208,176
116,151,0,210,172
116,152,0,212,167
116,153,0,214,162
116,154,0,215,156
116,155,0,217,148
116,156,0,219,139
116,157,0,222,125
116,158,0,224,107
116,159,0,227,77
117,0,131,225,0
117,1,151,223,0
117,2,167,222,0
117,3,181,221,0
117,4,194,220,0
117,5,206,219,0
117,6,218,218,0
117,7,228,217,0
117,8,239,215,0
117,9,250,214,0
117,10,255,213,79
117,11,255,210,80
117,12,255,206,80
117,13,255,203,80
117,14,255,200,80
117,15,255,197,80
117,16,255,194,79
117,17,255,190,79
117,18,255,187,79
117,19,255,184,78
117,20,255,181,78
117,21,255,178,78
117,22,255,175,78
117,23,255,172,78
117,24,255,169,78
117,25,255,166,78
117,26,255,163,78
117,27,255,160,79
117,28,255,158,79
117,29,255,155,80
117,30,255,152,80
117,31,255,150,81
117,32,255,147,82
117,33,255,145,82
117,34,255,143,83
117,35,255,140,84
117,36,255,138,85
117,37,255,136,85
117,38,255,135,86
117,39,255,133,87
117,40,255,131,88
117,41,255,130,88
117,42,255,128,89
117,43,255,127,89
117,44,255,126,90
117,45,255,125,90
117,46,255,125,90
117,47,255,124,91
117,48,255,124,91
117,49,255,124,91
117,50,255,124,91
117,51,255,124,91
117,52,255,124,91
117,53,255,125,90
117,54,255,125,90
117,55,255,126,90
117,56,255,127,89
117,57,255,128,89
117,58,255,129,88
117,59,255,131,88
117,60,255,132,87
117,61,255,134,86
117,62,255,136,86
117,63,255,138,85
117,64,255,140,84
117,65,255,142,83
117,66,255,144,83
117,67,255,146,82
117,68,255,149,81
117,69,255,151,81
117,70,255,154,80
117,71,255,157,79
117,72,255,159,79
117,73,255,162,78
117,74,255,165,78
117,75,255,168,78
117,76,255,171,78
117,77,255,174,78
117,78,255,177,78
117,79,255,180,78
117,80,255,183,78
117,81,255,186,79
117,82,255,189,79
117,83,255,192,79
117,84,255,196,80
117,85,255,199,80
117,86,255,202,80
117,87,255,205,80
117,88,255,208,80
117,89,255,212,79
117,90,254,213,0
117,91,243,215,0
117,92,232,216,0
117,93,221,217,0
117,94,210,219,0
117,95,199,220,0
117,96,186,221,0
117,97,172,222,0
117,98,157,223,0
117,99,138,224,0
117,100,115,226,0
117,101,82,227,0
117,102,0,229,28
117,103,0,226,88
117,104,0,223,114
117,105,0,221,130
117,106,0,219,141
117,107,0,217,150
117,108,0,215,158
117,109,0,213,164
117,110,0,211,169
117,111,0,210,173
117,112,0,208,177
117,113,0,207,180
117,114,0,205,183
117,115,0,204,185
117,116,0,203,188
117,117,0,202,190
117,118,0,201,191
117,119,0,200,193
117,120,0,199,194
117,121,0,198,196
117,122,0,197,197
117,123,0,197,198
117,124,0,196,199
117,125,0,196,199
117,126,0,195,200
117,127,0,195,200
117,128,0,195,201
117,129,0,195,201
117,130,0,195,201
117,131,0,195,200
117,132,0,195,200
117,133,0,196,200
117,134,0,196,199
117,135,0,196,198
117,136,0,197,197
117,137,0,198,196
117,138,0,198,195
117,139,0,199,194
117,140,0,200,192
117,141,0,201,190
117,142,0,202,188
117,143,0,204,186
117,144,0,205,184
117,145,0,206,181
117,146,0,208,178
117,147,0,209,175
117,148,0,211,171
117,149,0,212,166
117,150,0,214,160
117,151,0,216,154
117,152,0,218,146
117,153,0,220,135
117,154,0,222,120
117,155,0,225,100
117,156,0,228,61
117,157,63,228,0
117,158,104,226,0
117,159,131,225,0
118,0,185,221,0
118,1,198,220,0
118,2,209,219,0
118,3,221,217,0
118,4,231,216,0
118,5,242,215,0
118,6,253,213,0
118,7,255,212,79
118,8,255,209,80
118,9,255,205,80
118,10,255,202,80
118,11,255,199,80
118,12,255,196,80
118,13,255,193,79
118,14,255,190,79
118,15,255,186,79
118,16,255,183,78
118,17,255,180,78
118,18,255,177,78
118,19,255,174,78
118,20,255,171,78
118,21,255,168,78
118,22,255,165,78
118,23,255,162,78
118,24,255,159,79
118,25,255,157,79
118,26,255,154,80
118,27,255,151,81
118,28,255,149,81
118,29,255,147,82
118,30,255,144,83
118,31,255,142,83
118,32,255,140,84
118,33,255,138,85
118,34,255,136,86
118,35,255,134,86
118,36,255,132,87
118,37,255,131,88
118,38,255,129,88
118,39,255,128,89
118,40,255,127,89
118,41,255,126,90
118,42,255,125,90
118,43,255,125,90
118,44,255,124,91
118,45,255,124,91
118,46,255,124,91
118,47,255,124,91
118,48,255,124,91
118,49,255,124,91
118,50,255,125,90
118,51,255,125,90
118,52,255,126,90
118,53,255,127,89
118,54,255,128,89
118,55,255,130,88
118,56,255,131,88
118,57,255,133,87
118,58,255,134,86
118,59,255,136,85
118,60,255,138,85
118,61,255,140,84
118,62,255,143,83
118,63,255,145,82
118,64,255,147,82
118,65,255,150,81
118,66,255,152,80
118,67,255,155,80
118,68,255,157,79
118,69,255,160,79
118,70,255,163,78
118,71,255,166,78
118,72,255,169,78
118,73,255,172,78
118,74,255,175,78
118,75,255,178,78
118,76,255,181,78
118,77,255,184,78
118,78,255,187,79
118,79,255,190,79
118,80,255,193,79
118,81,255,197,80
118,82,255,200,80
118,83,255,203,80
118,84,255,206,80
118,85,255,209,80
118,86,255,213,79
118,87,250,214,0
118,88,240,215,0
118,89,229,217,0
118,90,218,218,0
118,91,207,219,0
118,92,195,220,0
118,93,182,221,0
118,94,168,222,0
118,95,152,223,0
118,96,132,225,0
118,97,106,226,0
118,98,66,228,0
118,99,0,228,57
118,100,0,225,98
118,101,0,223,119
118,102,0,220,134
118,103,0,218,145
118,104,0,216,153
118,105,0,214,160
118,106,0,212,166
118,107,0,211,170
118,108,0,209,174
118,109,0,208,178
118,110,0,206,181
118,111,0,205,184
118,112,0,204,186
118,113,0,202,188
118,114,0,201,190
118,115,0,200,192
118,116,0,199,194
118,117,0,199,195
118,118,0,198,196
118,119,0,197,197
118,120,0,196,198
118,121,0,196,199
118,122,0,196,200
118,123,0,195,200
118,124,0,195,200
118,125,0,195,201
118,126,0,195,201
118,127,0,195,201
118,128,0,195,200
118,129,0,195,200
118,130,0,196,199
118,131,0,196,199
118,132,0,197,198
118,133,0,197,197
118,134,0,198,196
118,135,0,199,195
118,136,0,200,193
118,137,0,200,192
118,138,0,201,190
118,139,0,203,188
118,140,0,204,185
118,141,0,205,183
118,142,0,207,180
118,143,0,208,177
118,144,0,210,173
118,145,0,211,169
118,146,0,213,164
118,147,0,215,158
118,148,0,217,151
118,149,0,219,142
118,150,0,221,131
118,151,0,223,114
118,152,0,226,90
118,153,0,228,36
118,154,79,227,0
118,155,113,226,0
118,156,137,224,0
118,157,156,223,0
118,158,171,222,0
118,159,185,221,0
119,0,224,217,0
119,1,235,216,0
119,2,246,215,0
119,3,255,213,44
119,4,255,211,80
119,5,255,208,80
119,6,255,204,80
119,7,255,201,80
119,8,255,198,80
119,9,255,195,80
119,10,255,192,79
119,11,255,188,79
119,12,255,185,78
119,13,255,182,78
119,14,255,179,78
